EventNumber Product1_Name Product1_isBoson Product1_mass Product1_px Product1_py Product1_pz Product1_E Product1_pT Product2_Name Product2_isBoson Product2_mass Product2_px Product2_py Product2_pz Product2_E Product2_pT
234 tau+ 0 1.77 -5.94 -5.76 -0.6 8.48258 0 tau- 0 1.77 -21.06 -6.24 -1.4 22.0806 0
235 W+ 1 80.4 -45.08 -12.87 15.33 94.324 0 W- 1 80.4 -52.92 -26.13 57.67 115.21 0
236 tau+ 0 1.77 -77.6 0.44 -4.5 77.7518 0 tau- 0 1.77 -19.4 3.56 -45.5 49.6227 0
237 b 0 4.18 36.26 -16.92 -6.72 40.7885 0 b 0 4.18 61.74 -19.08 -35.28 73.743 0
238 b 0 4.18 -10.05 4.55 -11.7 16.6153 0 b 0 4.18 -4.95 60.45 -33.3 69.3186 0
239 W+ 1 80.4 -32.4 2.34 -24.8 90.1911 0 W- 1 80.4 -27.6 36.66 -37.2 99.7683 0
240 b 0 4.18 7.14 0.63 -19.6 21.284 0 b 0 4.18 26.86 6.37 -8.4 29.1559 0
241 b 0 4.18 57.96 -0.24 -5.53 58.3736 0 b 0 4.18 5.04 -23.76 -73.47 77.4936 0
242 b 0 4.18 18.2 -6.38 -20.16 28.2107 0 b 0 4.18 9.8 -51.62 -63.84 82.787 0
243 b 0 4.18 -1.92 -2.5 58.1 58.3354 0 b 0 4.18 -14.08 -47.5 11.9 51.1232 0
244 Z 1 91.2 -56.05 -0.97 1.08 107.057 0 Z 1 91.2 -2.95 -96.03 25.92 134.981 0
245 b 0 4.18 -4 7.2 44.88 45.8206 0 b 0 4.18 -6 72.8 43.12 84.9273 0
246 b 0 4.18 -14.96 42.35 0.84 45.1165 0 b 0 4.18 -53.04 12.65 83.16 99.5305 0
247 W+ 1 80.4 51.62 -3.96 -2.1 95.6498 0 W- 1 80.4 6.38 -95.04 -27.9 127.734 0
248 tau+ 0 1.77 4.96 -52.44 -9.6 53.571 0 tau- 0 1.77 26.04 -23.56 -54.4 64.7738 0
249 b 0 4.18 -51.92 0.8 1.1 52.1057 0 b 0 4.18 -7.08 7.2 53.9 54.9968 0
250 W+ 1 80.4 -44.55 -36.92 2.43 99.0851 0 W- 1 80.4 -54.45 -34.08 78.57 129.475 0
251 b 0 4.18 -41 13.68 0 43.4237 0 b 0 4.18 -9 62.32 76 98.7839 0
252 b 0 4.18 12.54 -4.77 -14 19.8363 0 b 0 4.18 53.46 -4.23 -36 64.7251 0
253 b 0 4.18 6 0.92 -0 7.37013 0 b 0 4.18 69 0.08 -85 109.56 0
254 b 0 4.18 10.5 4.8 18.2 21.9546 0 b 0 4.18 4.5 43.2 72.8 84.8752 0
255 b 0 4.18 -3.64 -23.2 -6.44 24.707 0 b 0 4.18 -24.36 -5.8 -85.56 89.247 0
256 b 0 4.18 -39.42 -18.06 -5 43.8471 0 b 0 4.18 -33.58 -67.94 -15 77.3688 0
257 b 0 4.18 -58.56 1.14 1.65 58.7432 0 b 0 4.18 -37.44 17.86 3.35 41.8262 0
258 tau+ 0 1.77 -28.05 11.31 10.44 32.0444 0 tau- 0 1.77 -26.95 75.69 18.56 82.4796 0
259 b 0 4.18 39.6 -5.74 1.08 40.2461 0 b 0 4.18 4.4 -76.26 34.92 84.0942 0
260 W+ 1 80.4 -24.48 1.3 -4.14 84.1562 0 W- 1 80.4 -9.52 11.7 -18.86 83.9487 0
261 b 0 4.18 16.74 -0.36 -12.32 21.2041 0 b 0 4.18 14.26 -1.64 -31.68 35.0304 0
262 b 0 4.18 -9.62 -24.08 -6.2 26.9871 0 b 0 4.18 -64.38 -18.92 -13.8 68.6343 0
263 b 0 4.18 11.21 5.13 19.44 23.3959 0 b 0 4.18 47.79 51.87 7.56 71.0564 0
264 W+ 1 80.4 -0.72 10.64 -10.92 81.836 0 W- 1 80.4 -23.28 3.36 -41.08 93.3005 0
265 W+ 1 80.4 67.2 -0.96 0.54 104.791 0 W- 1 80.4 2.8 -31.04 53.46 101.457 0
266 W+ 1 80.4 -54.28 2.37 -1.2 97.044 0 W- 1 80.4 -4.72 76.63 -22.8 113.483 0
267 b 0 4.18 -0.42 12.42 70.47 71.6793 0 b 0 4.18 -41.58 56.58 16.53 72.2558 0
268 b 0 4.18 -69 -0 -0 69.1265 0 b 0 4.18 0 -89 -91 127.356 0
269 b 0 4.18 32.39 12.8 20.25 40.5029 0 b 0 4.18 46.61 27.2 54.75 76.9894 0
270 b 0 4.18 -19.24 41.31 1.2 45.7778 0 b 0 4.18 -32.76 39.69 8.8 52.3777 0
271 b 0 4.18 58.24 0.98 1.02 58.4069 0 b 0 4.18 5.76 13.02 49.98 52.1361 0
272 tau+ 0 1.77 -8.54 6.4 -6.3 12.5186 0 tau- 0 1.77 -5.46 13.6 -83.7 84.9917 0
273 b 0 4.18 5.11 2.2 2.17 7.28927 0 b 0 4.18 1.89 8.8 28.83 30.4902 0
274 b 0 4.18 35.7 -0.96 16.32 39.487 0 b 0 4.18 34.3 -95.04 17.68 102.66 0
275 b 0 4.18 -41.54 -0.54 -2.64 41.8367 0 b 0 4.18 -20.46 -1.46 -41.36 46.3559 0
276 W+ 1 80.4 -23.4 22.2 -0 86.6289 0 W- 1 80.4 -66.6 7.8 -42 112.803 0
277 W+ 1 80.4 -6.65 8.58 0.63 81.132 0 W- 1 80.4 -28.35 2.42 20.37 87.6851 0
278 b 0 4.18 34.96 -28.12 -8.8 45.9113 0 b 0 4.18 41.04 -45.88 -46.2 77.079 0
279 b 0 4.18 0.66 -2.64 -7.02 8.6115 0 b 0 4.18 0.34 -30.36 -19.98 36.5858 0
280 tau+ 0 1.77 -21.09 18.15 7.3 28.8207 0 tau- 0 1.77 -15.91 36.85 65.7 77.0109 0
281 tau+ 0 1.77 -71.4 -9.02 -3.12 72.0568 0 tau- 0 1.77 -12.6 -72.98 -74.88 105.333 0
282 b 0 4.18 -19.5 9.31 -1.11 22.037 0 b 0 4.18 -5.5 39.69 -35.89 53.9547 0
283 b 0 4.18 3.9 26.5 -34.04 43.5161 0 b 0 4.18 26.1 26.5 -57.96 68.9949 0
284 b 0 4.18 53.35 -6.46 18.72 57.0602 0 b 0 4.18 43.65 -27.54 53.28 74.2967 0
285 b 0 4.18 40.94 1.53 -0.14 41.1815 0 b 0 4.18 5.06 15.47 -6.86 18.1509 0
286 b 0 4.18 -74.76 2.8 2.2 74.9614 0 b 0 4.18 -14.24 53.2 17.8 58.0287 0
287 W+ 1 80.4 22.8 -2.7 1.85 83.6344 0 W- 1 80.4 15.2 -87.3 3.15 119.693 0
288 b 0 4.18 7.7 -4.06 61.77 62.5202 0 b 0 4.18 27.3 -53.94 25.23 65.6417 0
289 W+ 1 80.4 -42 0.9 -43.46 100.587 0 W- 1 80.4 -58 17.1 -38.54 107.731 0
290 W+ 1 80.4 -21.83 -1.56 11.89 84.1696 0 W- 1 80.4 -15.17 -11.44 29.11 87.5931 0
291 b 0 4.18 -54.9 0.66 -22.32 59.4146 0 b 0 4.18 -35.1 21.34 -39.68 57.2659 0
292 b 0 4.18 -32.24 20 2.8 38.2718 0 b 0 4.18 -29.76 30 32.2 53.2914 0
293 b 0 4.18 27.3 -6.71 -5.94 29.0357 0 b 0 4.18 50.7 -54.29 -5.06 74.5719 0
294 W+ 1 80.4 10.37 0.7 -7.03 81.3733 0 W- 1 80.4 6.63 34.3 -11.97 88.4753 0
295 W+ 1 80.4 9.24 2.76 -1.56 80.9913 0 W- 1 80.4 1.76 20.24 -37.44 90.9872 0
296 b 0 4.18 -3.92 61.38 -0.42 61.6484 0 b 0 4.18 -10.08 31.62 -6.58 34.091 0
297 W+ 1 80.4 -5.1 -3.5 -36 88.3087 0 W- 1 80.4 -45.9 -31.5 -9 98.205 0
298 b 0 4.18 4.15 46.11 41.16 62.0884 0 b 0 4.18 78.85 40.89 56.84 105.535 0
299 b 0 4.18 -40.3 25.16 -3.24 47.8026 0 b 0 4.18 -24.7 48.84 -77.76 95.1815 0
300 b 0 4.18 11.4 14.75 5.94 20.007 0 b 0 4.18 26.6 10.25 48.06 56.0344 0
301 b 0 4.18 64.4 -6.8 -0 64.8928 0 b 0 4.18 5.6 -78.2 -17 80.331 0
302 b 0 4.18 6.3 -3.84 6.16 10.4811 0 b 0 4.18 14.7 -4.16 21.84 26.9788 0
303 b 0 4.18 -4.56 -7.04 -12.96 15.9934 0 b 0 4.18 -7.44 -80.96 -11.04 82.1537 0
304 b 0 4.18 9.02 -8.12 2.1 13.0068 0 b 0 4.18 12.98 -19.88 4.9 24.6004 0
305 W+ 1 80.4 59.86 -12.6 -0 101.025 0 W- 1 80.4 13.14 -57.4 -55 113.827 0
306 b 0 4.18 -16.4 17.85 18.9 31.0204 0 b 0 4.18 -65.6 33.15 23.1 77.1581 0
307 b 0 4.18 14.72 62.31 2.6 64.2141 0 b 0 4.18 49.28 30.69 23.4 62.733 0
308 b 0 4.18 0.82 1.86 19.2 19.7546 0 b 0 4.18 81.18 60.14 0.799999 101.119 0
309 W+ 1 80.4 7.48 9.46 32.4 87.5178 0 W- 1 80.4 36.52 12.54 48.6 101.573 0
310 b 0 4.18 4.37 42.3 17.34 46.1144 0 b 0 4.18 18.63 47.7 33.66 61.4234 0
311 b 0 4.18 -3.6 -0.96 1.74 5.86358 0 b 0 4.18 -0.4 -11.04 85.26 86.0743 0
312 b 0 4.18 -39.52 0.9 0 39.7506 0 b 0 4.18 -36.48 5.1 0 37.0712 0
313 b 0 4.18 -87.3 0.66 0.36 87.4032 0 b 0 4.18 -2.7 32.34 35.64 48.3823 0
314 b 0 4.18 40.04 -21.6 -18 49.1043 0 b 0 4.18 50.96 -38.4 -72 96.2962 0
315 b 0 4.18 -48.95 2.01 -6.64 49.6156 0 b 0 4.18 -6.05 64.99 -76.36 100.542 0
316 W+ 1 80.4 -51 6.12 6 95.5961 0 W- 1 80.4 -17 29.88 69 111.387 0
317 W+ 1 80.4 -11.55 5.61 25.16 85.2177 0 W- 1 80.4 -9.45 45.39 48.84 104.876 0
318 W+ 1 80.4 25.44 -2.88 -18.04 86.2849 0 W- 1 80.4 27.56 -33.12 -22.96 94.0628 0
319 b 0 4.18 49.28 -3.6 0 49.5878 0 b 0 4.18 27.72 -6.4 48 55.9538 0
320 W+ 1 80.4 6.6 -29.2 -6.46 86.0354 0 W- 1 80.4 59.4 -10.8 -31.54 105.375 0
321 W+ 1 80.4 -51.48 16.74 -9.92 97.4319 0 W- 1 80.4 -26.52 76.26 -52.08 125.281 0
322 tau+ 0 1.77 -8.16 -26.32 4.64 27.9998 0 tau- 0 1.77 -25.84 -29.68 11.36 40.9974 0
323 b 0 4.18 46.2 4.48 12.04 48.1347 0 b 0 4.18 19.8 23.52 73.96 80.2046 0
324 b 0 4.18 -6.24 -0.18 39.52 40.2278 0 b 0 4.18 -9.76 -1.82 36.48 38.0373 0
325 b 0 4.18 -18.6 1.68 -1.96 19.2379 0 b 0 4.18 -1.4 54.32 -47.04 71.9921 0
326 W+ 1 80.4 -35.75 3.36 6.38 88.2849 0 W- 1 80.4 -19.25 10.64 51.62 98.0436 0
327 W+ 1 80.4 -75 -3.42 4.08 110.08 0 W- 1 80.4 -25 -14.58 63.92 106.712 0
328 b 0 4.18 -43.4 -3.6 -18.24 47.3993 0 b 0 4.18 -18.6 -56.4 -57.76 82.9494 0
329 tau+ 0 1.77 -34.58 -0.94 -4.48 34.9265 0 tau- 0 1.77 -3.42 -93.06 -51.52 106.439 0
330 W+ 1 80.4 -46.86 -2.1 24.3 96.2025 0 W- 1 80.4 -24.14 -27.9 65.7 110.19 0
331 b 0 4.18 95.06 1.24 0 95.1599 0 b 0 4.18 1.94 60.76 49 78.1922 0
332 b 0 4.18 -46.23 31.36 -0.53 56.0216 0 b 0 4.18 -22.77 66.64 -52.47 87.9201 0
333 b 0 4.18 -18.9 -10.32 5.74 22.6745 0 b 0 4.18 -35.1 -32.68 8.26 48.8435 0
334 b 0 4.18 -30.24 -2.28 -4.13 30.8899 0 b 0 4.18 -53.76 -1.72 -54.87 76.9499 0
335 W+ 1 80.4 -1.08 12.16 -10.12 81.9488 0 W- 1 80.4 -52.92 3.84 -35.88 102.795 0
336 b 0 4.18 -45.43 -0.98 12.87 47.4126 0 b 0 4.18 -31.57 -48.02 20.13 61.035 0
337 b 0 4.18 79.05 1.23 -0.76 79.1736 0 b 0 4.18 5.95 39.77 -18.24 44.3534 0
338 b 0 4.18 3.1 9.75 1.04 11.1007 0 b 0 4.18 1.9 29.25 6.96 30.4152 0
339 b 0 4.18 1.26 8.47 -28.67 30.2121 0 b 0 4.18 1.74 68.53 -32.33 75.9084 0
340 b 0 4.18 -5.8 1.95 62.04 62.481 0 b 0 4.18 -14.2 37.05 31.96 51.12 0
341 b 0 4.18 -10.08 13.26 -0.5 17.1801 0 b 0 4.18 -31.92 37.74 -0.5 49.6076 0
342 b 0 4.18 -11.25 -10.4 14.79 21.7011 0 b 0 4.18 -13.75 -29.6 36.21 48.9271 0
343 b 0 4.18 -20.46 0.13 -9.1 22.7796 0 b 0 4.18 -72.54 0.87 -4.9 72.8306 0
344 b 0 4.18 -65.7 17.48 3.08 68.1836 0 b 0 4.18 -24.3 58.52 73.92 97.4511 0
345 b 0 4.18 11.07 18.02 -10.5 23.9789 0 b 0 4.18 15.93 34.98 -31.5 49.8707 0
346 b 0 4.18 9.46 -0.52 -3.41 10.9024 0 b 0 4.18 12.54 -1.48 -7.59 15.3141 0
347 b 0 4.18 63.96 -6.51 0.76 64.4307 0 b 0 4.18 18.04 -24.49 75.24 81.2633 0
348 b 0 4.18 -1.14 14.8 -14.04 20.8551 0 b 0 4.18 -17.86 22.2 -11.96 31.1823 0
349 b 0 4.18 -15.3 -35.7 28.4 48.2971 0 b 0 4.18 -69.7 -49.3 42.6 95.5029 0
350 b 0 4.18 -6.84 1.32 37.44 38.3113 0 b 0 4.18 -29.16 42.68 10.56 52.9233 0
351 W+ 1 80.4 -12.18 26.4 -12.2 86.3615 0 W- 1 80.4 -74.82 13.6 -48.8 120.949 0
352 b 0 4.18 -66.42 -0.44 3.57 66.6485 0 b 0 4.18 -14.58 -3.56 47.43 49.9232 0
353 b 0 4.18 21.08 -20.9 -11.62 32.1508 0 b 0 4.18 46.92 -17.1 -71.38 87.2151 0
354 b 0 4.18 38.27 33.95 19.8 55.0155 0 b 0 4.18 50.73 63.05 70.2 107.212 0
355 tau+ 0 1.77 2.38 35.38 0.15 35.5044 0 tau- 0 1.77 4.62 22.62 2.85 23.3295 0
356 b 0 4.18 -29.68 19.6 17.82 40.0011 0 b 0 4.18 -26.32 78.4 48.18 95.8023 0
357 b 0 4.18 12.24 -1.54 7.28 14.9218 0 b 0 4.18 4.76 -75.46 20.72 78.509 0
358 tau+ 0 1.77 0 -0.45 6.48 6.73244 0 tau- 0 1.77 0 -8.55 65.52 66.0992 0
359 b 0 4.18 -48.72 -3.12 0.03 48.9984 0 b 0 4.18 -7.28 -22.88 2.97 24.5517 0
360 W+ 1 80.4 1.86 -1.12 6.56 80.6964 0 W- 1 80.4 91.14 -5.88 1.44 121.685 0
361 W+ 1 80.4 58.22 1.38 -1.35 99.2847 0 W- 1 80.4 12.78 44.62 -7.65 93.1502 0
362 W+ 1 80.4 15.87 -1.5 49.58 95.7938 0 W- 1 80.4 53.13 -48.5 17.42 109.282 0
363 b 0 4.18 -42.78 9.43 10.53 45.2483 0 b 0 4.18 -50.22 13.57 70.47 87.6909 0
364 b 0 4.18 -15.75 25.81 18.4 35.6406 0 b 0 4.18 -47.25 63.19 21.6 81.912 0
365 b 0 4.18 -6.7 -21.58 1.68 23.0409 0 b 0 4.18 -3.3 -61.42 22.32 65.5665 0
366 W+ 1 80.4 32 16.02 0.46 88.0058 0 W- 1 80.4 8 72.98 22.54 111.186 0
367 tau+ 0 1.77 27.72 -0.52 -0 27.7813 0 tau- 0 1.77 0.280001 -51.48 -41 65.8362 0
368 b 0 4.18 33.82 -1.29 4.56 34.4053 0 b 0 4.18 4.18 -41.71 52.44 67.2653 0
369 Z 1 91.2 15.48 -18 -5.22 94.3839 0 Z 1 91.2 70.52 -57 -3.78 128.662 0
370 b 0 4.18 0.72 -3.68 -55.44 55.7237 0 b 0 4.18 8.28 -88.32 -7.56 89.1269 0
371 W+ 1 80.4 -75.6 -0.13 -0.21 110.361 0 W- 1 80.4 -14.4 -0.87 -6.79 81.9657 0
372 W+ 1 80.4 5.16 14.49 46.8 94.292 0 W- 1 80.4 37.84 48.51 25.2 104.328 0
373 b 0 4.18 -3.36 17.64 11.61 21.7882 0 b 0 4.18 -12.64 31.36 15.39 37.3837 0
374 b 0 4.18 -1.9 13.34 -21.84 26.0005 0 b 0 4.18 -3.1 44.66 -34.16 56.4668 0
375 b 0 4.18 -30.08 2.76 43.4 53.042 0 b 0 4.18 -63.92 43.24 26.6 81.7343 0
376 b 0 4.18 -0.28 13.53 -28.08 31.4499 0 b 0 4.18 -0.72 27.47 -43.92 51.9765 0
377 b 0 4.18 -8.32 27.3 -8.75 30.1421 0 b 0 4.18 -23.68 42.7 -16.25 51.6291 0
378 b 0 4.18 -1.48 -22.75 61.77 65.9754 0 b 0 4.18 -35.52 -68.25 25.23 81.0787 0
379 b 0 4.18 55.8 -4 0.36 56.1003 0 b 0 4.18 6.2 -46 17.64 49.8305 0
380 b 0 4.18 29.92 4.32 -44.65 54.0829 0 b 0 4.18 38.08 43.68 -50.35 76.8806 0
381 b 0 4.18 -31.59 11.28 -34.3 48.1573 0 b 0 4.18 -49.41 82.72 -35.7 102.839 0
382 W+ 1 80.4 60 0 0 100.32 0 W- 1 80.4 0 58 80 127.39 0
383 b 0 4.18 3.3 -0.74 -28.38 28.8848 0 b 0 4.18 1.7 -73.26 -57.62 93.3137 0
384 b 0 4.18 -76.63 -0.23 -0.6 76.7466 0 b 0 4.18 -2.37 -22.77 -29.4 37.4956 0
385 b 0 4.18 -8.7 2.67 -0.55 10.0296 0 b 0 4.18 -78.3 0.33 -54.45 95.4635 0
386 b 0 4.18 -12.04 50.44 1.4 52.0441 0 b 0 4.18 -30.96 46.56 5.6 56.3488 0
387 b 0 4.18 -1.08 -35.28 -8.58 36.5641 0 b 0 4.18 -4.92 -27.72 -24.42 37.5022 0
388 b 0 4.18 -39.77 -13.52 -4.69 42.4725 0 b 0 4.18 -57.23 -12.48 -62.31 85.6214 0
389 b 0 4.18 22.62 1.24 -7.92 24.3598 0 b 0 4.18 3.38 60.76 -64.08 88.4699 0
390 W+ 1 80.4 -10.5 48.51 -7.77 94.8051 0 W- 1 80.4 -64.5 50.49 -13.23 115.537 0
391 W+ 1 80.4 8.58 0.44 7.6 81.2141 0 W- 1 80.4 2.42 21.56 30.4 88.6511 0
392 b 0 4.18 18.5 34.79 14.04 42.0379 0 b 0 4.18 55.5 36.21 39.96 77.4964 0
393 b 0 4.18 -98 0.79 0.97 98.0971 0 b 0 4.18 -2 78.21 96.03 123.936 0
394 b 0 4.18 8.64 -8.75 -39.36 41.4475 0 b 0 4.18 27.36 -16.25 -56.64 65.1014 0
395 b 0 4.18 -5.84 -10.2 2.87 12.8006 0 b 0 4.18 -2.16 -40.8 38.13 56.0417 0
396 W+ 1 80.4 -0.72 39.01 14.28 90.5007 0 W- 1 80.4 -35.28 43.99 13.72 99.1574 0
397 b 0 4.18 4.18 9.72 32.34 34.2826 0 b 0 4.18 14.82 17.28 44.66 50.3013 0
398 b 0 4.18 29.4 -0.81 12.21 32.1181 0 b 0 4.18 19.6 -26.19 20.79 38.9843 0
399 W+ 1 80.4 56.96 6.11 2.07 98.7432 0 W- 1 80.4 32.04 40.89 6.93 95.9726 0
400 b 0 4.18 27.65 1.65 14.58 31.58 0 b 0 4.18 7.35 53.35 66.42 85.6115 0
401 b 0 4.18 -16.49 -0.18 0 17.0125 0 b 0 4.18 -0.51 -5.82 88 88.2927 0
402 b 0 4.18 -35.69 23.12 -18.17 46.432 0 b 0 4.18 -47.31 44.88 -60.83 89.276 0
403 b 0 4.18 0 6.37 1.36 7.73944 0 b 0 4.18 0 84.63 66.64 107.799 0
404 b 0 4.18 -20.25 -27.6 25.9 43.1289 0 b 0 4.18 -60.75 -41.4 48.1 87.9523 0
405 b 0 4.18 -34.71 0.11 4.4 35.2368 0 b 0 4.18 -4.29 10.89 39.6 41.5046 0
406 b 0 4.18 18.2 -2.32 -17.67 25.8132 0 b 0 4.18 33.8 -26.68 -13.33 45.2706 0
407 b 0 4.18 -34.32 -11.52 -3.6 36.6197 0 b 0 4.18 -31.68 -36.48 -11.4 49.8181 0
408 W+ 1 80.4 1.8 -5.82 -3.08 80.6893 0 W- 1 80.4 0.2 -91.18 -73.92 142.275 0
409 tau+ 0 1.77 -2.7 -3.68 -0.18 4.89875 0 tau- 0 1.77 -0.3 -88.32 -2.82 88.3832 0
410 b 0 4.18 -85.36 0.5 1.7 85.4807 0 b 0 4.18 -2.64 49.5 83.3 97.0236 0
411 b 0 4.18 -61.1 -2.6 0.96 61.3055 0 b 0 4.18 -3.9 -49.4 95.04 107.264 0
412 W+ 1 80.4 64.24 -0.42 -6.6 103.125 0 W- 1 80.4 8.76 -20.58 -59.4 102.434 0
413 b 0 4.18 -6.1 15.3 19.58 25.9258 0 b 0 4.18 -3.9 74.7 69.42 102.137 0
414 b 0 4.18 10.54 5.2 -1.4 12.5525 0 b 0 4.18 20.46 4.8 -8.6 23.0886 0
415 b 0 4.18 -3.29 -0.68 -11.21 12.4267 0 b 0 4.18 -43.71 -1.32 -7.79 44.6146 0
416 W+ 1 80.4 31.5 22.32 7.8 89.5289 0 W- 1 80.4 31.5 70.68 22.2 113.776 0
417 W+ 1 80.4 36.54 9.75 0 88.8504 0 W- 1 80.4 5.46 65.25 3 103.733 0
418 W+ 1 80.4 6.58 -17.28 9.28 83.0191 0 W- 1 80.4 7.42 -54.72 22.72 100.148 0
419 b 0 4.18 21.46 14.63 -10.35 28.2695 0 b 0 4.18 15.54 62.37 -34.65 73.141 0
420 W+ 1 80.4 1.18 11.16 72 108.509 0 W- 1 80.4 57.82 50.84 18 112.765 0
421 b 0 4.18 16.94 1.28 18.9 25.7543 0 b 0 4.18 5.06 62.72 71.1 95.0373 0
422 W+ 1 80.4 -33.84 -7.38 29.48 92.3734 0 W- 1 80.4 -38.16 -74.62 37.52 122.05 0
423 b 0 4.18 -50.32 -3.52 -4.2 50.7898 0 b 0 4.18 -23.68 -84.48 -10.8 88.497 0
424 W+ 1 80.4 2.55 5.6 -2 80.6599 0 W- 1 80.4 0.45 50.4 -38 102.218 0
425 tau+ 0 1.77 -43.12 -0.1 3.2 43.2749 0 tau- 0 1.77 -5.88 -4.9 28.8 29.8523 0
426 b 0 4.18 18 23.56 -21.42 36.8152 0 b 0 4.18 72 38.44 -29.58 86.9142 0
427 b 0 4.18 -19.32 -0.11 -0.25 19.7689 0 b 0 4.18 -3.68 -0.89 -4.75 7.37356 0
428 b 0 4.18 0.2 11.59 35.38 37.4645 0 b 0 4.18 0.8 49.41 22.62 54.508 0
429 b 0 4.18 -25.8 0.75 4.42 26.5181 0 b 0 4.18 -4.2 74.25 29.58 80.1446 0
430 tau+ 0 1.77 0 -1.8 1.3 2.83952 0 tau- 0 1.77 0 -10.2 63.7 64.5358 0
431 b 0 4.18 9.86 -26.6 1.33 28.7058 0 b 0 4.18 7.14 -49.4 17.67 53.1135 0
432 b 0 4.18 29.76 8.6 -6.49 31.9251 0 b 0 4.18 66.24 77.4 -4.51 102.06 0
433 b 0 4.18 -44.73 -1.7 16.15 47.7698 0 b 0 4.18 -18.27 -15.3 68.85 72.9772 0
434 b 0 4.18 5.98 -4.32 -15.64 17.7906 0 b 0 4.18 20.02 -3.68 -52.36 56.3328 0
435 b 0 4.18 2.17 -23.14 0.4 23.6178 0 b 0 4.18 28.83 -2.86 9.6 30.8055 0
436 b 0 4.18 -90.25 3 0.68 90.3991 0 b 0 4.18 -4.75 72 67.32 98.7726 0
437 b 0 4.18 4.76 -5.6 -3.6 9.18967 0 b 0 4.18 9.24 -4.4 -32.4 34.234 0
438 b 0 4.18 57.6 3.91 3.3 57.9777 0 b 0 4.18 22.4 19.09 26.7 39.9569 0
439 b 0 4.18 -44.66 3.88 -21.28 49.7984 0 b 0 4.18 -32.34 93.12 -34.72 104.595 0
440 b 0 4.18 -64.8 1.2 -0.49 64.9476 0 b 0 4.18 -7.2 38.8 -6.51 40.2136 0
441 W+ 1 80.4 -15.84 26.68 4.86 86.3163 0 W- 1 80.4 -50.16 19.32 22.14 99.2151 0
442 b 0 4.18 -30.82 7.4 -12.58 34.3564 0 b 0 4.18 -36.18 29.6 -24.42 52.9052 0
443 W+ 1 80.4 -3.72 -1.48 -1.4 80.5118 0 W- 1 80.4 -0.28 -72.52 -26.6 111.494 0
444 b 0 4.18 -4.59 31.49 10.4 33.739 0 b 0 4.18 -12.41 35.51 29.6 48.0479 0
445 b 0 4.18 46.06 0.12 -0 46.2494 0 b 0 4.18 0.939999 5.88 -58 58.4545 0
446 W+ 1 80.4 17.16 22.41 9.86 85.7791 0 W- 1 80.4 26.84 60.59 19.14 105.934 0
447 b 0 4.18 21.34 44.02 -9.28 49.9675 0 b 0 4.18 75.66 26.98 -48.72 94.0397 0
448 b 0 4.18 30.38 -13.64 0.91 33.5752 0 b 0 4.18 31.62 -17.36 12.09 38.2732 0
449 b 0 4.18 3.77 -3.04 51.68 52.0745 0 b 0 4.18 25.23 -12.96 24.32 37.5959 0
450 b 0 4.18 12.32 3.41 7.93 15.6131 0 b 0 4.18 9.68 7.59 53.07 54.6371 0
451 Z 1 91.2 36.19 -18 -0.35 99.7561 0 Z 1 91.2 10.81 -82 -6.65 123.298 0
452 b 0 4.18 31.59 40.15 -5.82 51.5877 0 b 0 4.18 49.41 32.85 -91.18 108.866 0
453 b 0 4.18 -32.19 0 9.8 33.9074 0 b 0 4.18 -4.81 0 88.2 88.4299 0
454 b 0 4.18 35.26 39.53 -0 53.1353 0 b 0 4.18 50.74 27.47 -18 60.5857 0
455 W+ 1 80.4 19.32 -17.02 14.82 85.7131 0 W- 1 80.4 49.68 -19.98 42.18 105.407 0
456 b 0 4.18 -34.2 6.21 13 37.3454 0 b 0 4.18 -25.8 20.79 52 61.8008 0
457 W+ 1 80.4 2.38 28.86 -2.72 85.4993 0 W- 1 80.4 14.62 8.14 -31.28 87.8783 0
458 W+ 1 80.4 -2.55 31.92 -22.79 89.4926 0 W- 1 80.4 -48.45 44.08 -20.21 105.655 0
459 b 0 4.18 -5.4 -31.9 -12.95 35.0991 0 b 0 4.18 -48.6 -26.1 -24.05 60.3245 0
460 b 0 4.18 45.75 -8.36 -0.33 46.6962 0 b 0 4.18 29.25 -13.64 -32.67 46.113 0
461 b 0 4.18 -19.38 14.56 8.5 26.025 0 b 0 4.18 -31.62 37.44 16.5 51.8777 0
462 W+ 1 80.4 -11.89 31.35 -11.34 87.8462 0 W- 1 80.4 -29.11 23.65 -69.66 112.798 0
463 Z 1 91.2 -13.26 -3.45 -2.8 92.266 0 Z 1 91.2 -3.74 -19.55 -37.2 100.486 0
464 b 0 4.18 3.52 10.35 5.61 12.9791 0 b 0 4.18 84.48 12.65 5.39 85.6937 0
465 b 0 4.18 -14.72 6.9 -30.5 34.8139 0 b 0 4.18 -77.28 23.1 -19.5 83.0875 0
466 W+ 1 80.4 -63 -13.44 -0 103.023 0 W- 1 80.4 -12 -70.56 -34 112.884 0
467 W+ 1 80.4 -49.64 25.38 -0 97.8388 0 W- 1 80.4 -18.36 68.62 -90 140.036 0
468 b 0 4.18 -6.37 23.65 -6.4 25.658 0 b 0 4.18 -6.63 31.35 -73.6 80.3817 0
469 b 0 4.18 63.24 4.4 1.44 63.5469 0 b 0 4.18 4.76 83.6 70.56 109.58 0
